mag,col,sigma
6.848484848484849,-1.4949494949494948,2.3679196925204997
7.01010101010101,-1.4949494949494948,2.4971166620852125
7.171717171717172,-1.4949494949494948,2.604438125769347
7.333333333333334,-1.4949494949494948,2.6391589855900977
7.494949494949496,-1.4949494949494948,2.6391589855900977
7.6565656565656575,-1.4949494949494948,3.122392884125859
7.818181818181818,-1.4949494949494948,3.726179003082806
7.97979797979798,-1.4949494949494948,4.464601067431172
8.141414141414142,-1.4949494949494948,5.0896092649051345
8.303030303030305,-1.4949494949494948,5.534013456286379
8.464646464646465,-1.4949494949494948,5.534013456286379
8.626262626262626,-1.4949494949494948,5.534013456286379
8.787878787878789,-1.4949494949494948,6.87026930156295
8.94949494949495,-1.4949494949494948,6.87026930156295
9.11111111111111,-1.4949494949494948,7.4444815338957975
9.272727272727273,-1.4949494949494948,8.966917157243243
9.434343434343436,-1.4949494949494948,8.97279734322444
9.595959595959597,-1.4949494949494948,9.999353251511035
9.757575757575758,-1.4949494949494948,9.999353251511035
9.91919191919192,-1.4949494949494948,14.047246298347284
10.080808080808081,-1.4949494949494948,16.022476171996566
10.242424242424244,-1.4949494949494948,17.371421683427727
10.404040404040405,-1.4949494949494948,18.0837123800809
10.565656565656566,-1.4949494949494948,21.726207006021177
10.727272727272728,-1.4949494949494948,21.726207006021177
10.88888888888889,-1.4949494949494948,21.726207006021177
11.050505050505052,-1.4949494949494948,23.067360613651804
11.212121212121213,-1.4949494949494948,27.133385176304856
11.373737373737374,-1.4949494949494948,27.4865824506946
11.535353535353536,-1.4949494949494948,37.21945983957576
11.696969696969697,-1.4949494949494948,37.21945983957576
11.85858585858586,-1.4949494949494948,39.46814584218324
